0.0002467632293701172,0.00128173828125,0.0005223751068115234,0.01893305778503418,0.004361629486083984,0.004139900207519531,0.0040628910064697266,0.004739284515380859,0.004251718521118164,0.003980875015258789
0.00029969215393066406,0.0006413459777832031,0.0003685951232910156,0.004256486892700195,0.004278659820556641,0.004151105880737305,0.0037336349487304688,0.004028797149658203,0.004307270050048828,0.0038042068481445312
0.00030303001403808594,0.0005323886871337891,0.0002658367156982422,0.0052318572998046875,0.0031294822692871094,0.0028710365295410156,0.0026655197143554688,0.0028297901153564453,0.0028603076934814453,0.0026226043701171875
0.0002124309539794922,0.00045490264892578125,0.00026035308837890625,0.0028085708618164062,0.0029096603393554688,0.0027840137481689453,0.0026323795318603516,0.0028657913208007812,0.0029001235961914062,0.0029354095458984375
0.000217437744140625,0.0004673004150390625,0.00026535987854003906,0.002899169921875,0.002955198287963867,0.0028543472290039062,0.002691507339477539,0.0029294490814208984,0.0029168128967285156,0.002949237823486328
0.0002186298370361328,0.00047969818115234375,0.0002791881561279297,0.0028886795043945312,0.0029392242431640625,0.0028340816497802734,0.002663135528564453,0.002899646759033203,0.0029485225677490234,0.0029239654541015625
0.00021529197692871094,0.0004634857177734375,0.0002593994140625,0.002864837646484375,0.002947092056274414,0.0028200149536132812,0.002697467803955078,0.002975940704345703,0.0030112266540527344,0.002889394760131836
0.000213623046875,0.0004508495330810547,0.00025844573974609375,0.003330707550048828,0.002927541732788086,0.0028672218322753906,0.0026869773864746094,0.0029015541076660156,0.0029478073120117188,0.002899169921875
0.00021576881408691406,0.00044083595275878906,0.00025081634521484375,0.002857685089111328,0.0029184818267822266,0.002853870391845703,0.002648591995239258,0.00290679931640625,0.0029549598693847656,0.002913236618041992
0.000213623046875,0.0004456043243408203,0.0002562999725341797,0.0028421878814697266,0.0029392242431640625,0.002836942672729492,0.0026221275329589844,0.0029070377349853516,0.002913951873779297,0.002915620803833008
0.00021505355834960938,0.0004417896270751953,0.00025534629821777344,0.0028603076934814453,0.0030252933502197266,0.002871990203857422,0.0026297569274902344,0.0028753280639648438,0.002909421920776367,0.0029196739196777344
0.0002105236053466797,0.0004432201385498047,0.00025963783264160156,0.003037691116333008,0.002964019775390625,0.0028438568115234375,0.002653837203979492,0.002871990203857422,0.002935171127319336,0.0029053688049316406
