0.0,0.0,1.0,0.0,0.0,0.0,0.01
0.0,0.0,1.0,0.0,0.0,0.0,0.12
0.0,0.0,1.0,0.0,0.0,0.0,0.23
0.0,0.0,1.0,0.0,0.0,0.0,0.34
0.0,0.0,1.0,0.0,0.0,0.0,0.45
0.0,0.0,1.0,0.0,0.0,0.0,0.56
0.0,0.0,1.0,0.0,0.0,0.0,0.67
0.0,0.0,1.0,0.0,0.0,0.0,0.8
0.0,0.0,1.0,0.0,0.0,0.0,0.91
0.0,0.0,1.0,0.0,0.0,0.0,1.05
0.0,0.0,1.0,0.0,0.0,0.0,1.16
0.0,0.0,1.0,0.0,0.0,0.0,1.27
0.0,0.0,1.0,0.0,0.0,0.0,1.39
0.0,0.0,1.0,0.0,0.0,0.0,1.5
0.0,0.0,1.0,0.0,0.0,0.0,1.61
0.0,0.0,1.0,0.0,0.0,0.0,1.72
0.0,0.0,1.0,0.0,0.0,0.0,1.82
0.0,0.0,1.0,0.0,0.0,0.0,1.95
0.0,0.0,1.0,0.0,0.0,0.0,2.06
0.0,0.0,1.0,0.0,0.0,0.0,2.19
0.0,0.0,1.0,0.0,0.0,0.0,2.3
0.0,0.0,1.0,0.0,0.0,0.0,2.41
0.0,0.0,1.0,0.0,0.0,0.0,2.52
0.0,0.0,1.0,0.0,0.0,0.0,2.63
0.0,0.0,1.0,0.0,0.0,0.0,2.75
0.0,0.0,1.0,0.0,0.0,0.0,2.86
0.0,0.0,1.0,0.0,0.0,0.0,2.97
0.0,0.0,1.0,0.0,0.0,0.0,3.08
0.0,0.0,1.0,0.0,0.0,0.0,3.2
0.0,0.0,1.0,0.0,0.0,0.0,3.31
0.0,0.0,1.0,0.0,0.0,0.0,3.42
0.0,0.0,1.0,0.0,0.0,0.0,3.53
0.0,0.0,1.0,0.0,0.0,0.0,3.65
0.0,0.0,1.0,0.0,0.0,0.0,3.77
0.0,0.0,1.0,0.0,0.0,0.0,3.88
0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,4.12
0.0,0.0,1.0,0.0,0.0,0.0,4.23
0.0,0.0,1.0,0.0,0.0,0.0,4.34
0.0,0.0,1.0,0.0,0.0,0.0,4.46
0.0,0.0,1.0,0.0,0.0,0.0,4.56
0.0,0.0,1.0,0.0,0.0,0.0,4.71
0.0,0.0,1.0,0.0,0.0,0.0,4.82
0.0,0.0,1.0,0.0,0.0,0.0,4.93
0.0,0.0,1.0,0.0,0.0,0.0,5.05
0.0,0.0,1.0,0.0,0.0,0.0,5.16
0.0,0.0,1.0,0.0,0.0,0.0,5.28
0.0,0.0,1.0,0.0,0.0,0.0,5.38
0.0,0.0,1.0,0.0,0.0,0.0,5.49
0.0,0.0,1.0,0.0,0.0,0.0,5.63
0.0,0.0,1.0,0.0,0.0,0.0,5.76
0.0,0.0,1.0,0.0,0.0,0.0,5.87
0.0,0.0,1.0,0.0,0.0,0.0,5.99
0.0,0.0,1.0,0.0,0.0,0.0,6.09
0.0,0.0,1.0,0.0,0.0,0.0,6.21
0.0,0.0,1.0,0.0,0.0,0.0,6.33
0.0,0.0,1.0,0.0,0.0,0.0,6.46
0.0,0.0,1.0,0.0,0.0,0.0,6.57
0.0,0.0,1.0,0.0,0.0,0.0,6.68
0.0,0.0,1.0,0.0,0.0,0.0,6.81
0.0,0.0,1.0,0.0,0.0,0.0,6.92
0.0,0.0,1.0,0.0,0.0,0.0,7.03
0.0,0.0,1.0,0.0,0.0,0.0,7.16
0.0,0.0,1.0,0.0,0.0,0.0,7.28
0.0,0.0,1.0,0.0,0.0,0.0,7.38
0.0,0.0,1.0,0.0,0.0,0.0,7.5
0.0,0.0,1.0,0.0,0.0,0.0,7.61
