16.0,0.06
16.0,0.19
16.0,0.3
16.0,0.4
16.0,0.51
16.0,0.61
16.0,0.72
16.000000000001915,0.82
16.000000001438288,0.94
16.000000494195014,1.04
16.00007647626065,1.15
16.00526498202927,1.26
16.15690116392647,1.38
18.0175025234881,1.5
27.89908086443858,1.62
50.690537698161414,1.73
78.99558916016784,1.84
107.3459328278286,1.94
138.2383690378606,2.06
147.03353734107253,2.17
155.38825540777188,2.29
163.2694888299556,2.42
170.6112696647566,2.53
177.53973690613532,2.63
184.75884961935128,2.74
191.3175069907663,2.85
196.96558782115616,2.96
201.37653711869297,3.07
204.54692422798414,3.18
206.8013979718832,3.31
208.07923310020763,3.41
16.0,0.07
16.0,0.2
16.0000000000018,0.31
16.000000001355833,0.43
16.000000445744515,0.55
16.000064669293455,0.66
16.00412103619602,0.78
16.114658435785497,0.91
17.469363661813514,1.02
24.451421116093616,1.14
39.970091784714015,1.25
58.36858553113046,1.37
73.74869052705158,1.49
86.27565134205685,1.6
88.44452221400527,1.72
91.32206872364539,1.84
94.2026343774633,1.95
97.44903762903755,2.07
100.58758676167162,2.19
104.80874561453577,2.3
108.74463656058293,2.42
112.75191641418358,2.54
116.42292356046893,2.66
119.95741141268041,2.78
123.25404700705157,2.91
126.16458275568033,3.03
128.89903225404362,3.14
131.49079554054168,3.26
133.82457291520288,3.38
135.88738218217628,3.49
137.65982608190365,3.61
139.32322676064945,3.73
140.45063862091715,3.87
140.99010696990706,4.0
140.62422033167192,4.12
141.109112977567,4.24
140.92363186782188,4.35
141.02676846378293,4.47
140.67913909109095,4.58
141.0799037987102,4.7
141.20186814824154,4.82
141.06569352198434,4.93
140.74528676071358,5.05
141.07193044321235,5.16
141.34365333377858,5.27
141.30410890653386,5.39
141.44757759965594,5.5
141.5662893626382,5.61
141.63702237043114,5.73
141.65585920526766,5.84
141.82488003006551,5.96
141.96959448057328,6.07
142.1314624833469,6.2
142.19788495581003,6.31
142.32270133910816,6.43
142.43581613753,6.56
142.5841136232872,6.68
142.71921919356257,6.8
142.88197119689295,6.91
143.03265554019126,7.03
143.19257547878746,7.14
143.3210483474324,7.26
143.45683789990034,7.39
143.57352405683613,7.5
143.67826608094342,7.61
143.77936734570238,7.73
143.85694738888358,7.85
143.9081532900185,7.96
143.97424170459286,8.08
143.98737410092352,8.19
144.02299599247644,8.32
144.05539327056172,8.44
144.09233040384922,8.55
144.13425441855108,8.67
144.15169075355823,8.78
144.13833568518356,8.9
144.13919155812079,9.02
144.12880361592613,9.13
144.11573238619883,9.24
144.13198294788188,9.36
144.11949430813982,9.48
144.07165926986423,9.61
144.0308502124632,9.72
143.98157739041883,9.83
143.9015547986441,9.95
143.84521282040572,10.06
143.78365232529106,10.17
143.71799827872243,10.29
143.66815292611378,10.4
143.61986359521515,10.51
143.59001294955172,10.63
143.54311688236706,10.74
143.44995121565006,10.85
143.36640525283627,10.97
143.29203729109562,11.09
143.22120125880053,11.21
143.16998043780583,11.33
143.12504516537595,11.44
143.08353221603636,11.56
143.03346120633145,11.68
143.00749723081893,11.8
142.94294621912536,11.91
142.86974665140568,12.03
142.8129133139882,12.14
142.74972928108414,12.25
142.71665551140705,12.36
142.67445391349315,12.47
142.6328033852206,12.59
142.56520274371275,12.7
142.5314944513124,12.81
142.51970266263973,12.92
142.48408182006364,13.04
142.4486768394365,13.15
142.4151031095442,13.26
142.39314104239523,13.37
142.36351571262642,13.49
142.32897363244442,13.6
142.2734620278772,13.72
142.23953267744685,13.83
142.22719646962156,13.94
142.17507207161927,14.05
142.08865197204184,14.17
142.03850883463878,14.28
141.98025030195686,14.41
141.9380823809014,14.52
141.9073741233427,14.64
141.8922446676158,14.75
141.82220502733352,14.86
141.76931183950276,14.99
141.7183107392298,15.1
141.62976475597497,15.24
141.59394858213895,15.35
141.54019318567245,15.47
141.51633870870398,15.58
141.47705458267973,15.69
