6.016073776239997,6.022077478900198,9.902976063486333,6.031164245291188,6.007477248360496,10.121117550476553,7.008671875696034,6.9956210055814765,9.897660532826919,7.107658052337879,6.963870545823714,10.142947934176547
6.015004842755022,6.0216890677130515,9.902742652938606,6.105982313126088,6.016159158380402,10.118080229429093,7.007955469443441,6.995620501424994,9.89653563646413,7.057598605750108,6.957989658257697,10.139515853464678
6.01446824533456,6.021495818945704,9.902623941855984,6.084270742062534,6.036727053309386,10.124927716973069,7.007596352471288,6.995625725807579,9.895972691276484,7.0992292690172505,6.9631645299340175,10.140822813757321
6.01375062633168,6.021239156815273,9.902463397592669,6.104449787275598,6.002048925812834,10.122929065994658,7.007116605829376,6.995638383250757,9.895221616904376,7.054804589640014,6.994615267182534,10.137892589271546
6.013030498458747,6.020983837937174,9.902300284762095,6.104449787275598,6.002048925812834,10.122929065994658,7.0066357443637655,6.995657502992498,9.89446893793119,7.054804589640014,6.994615267182534,10.137892589271546
6.012307756927434,6.020729864411974,9.902135248613842,6.063765743402909,6.0263668669805135,10.131241222968965,7.006153696877984,6.99568323099574,9.893715147817437,7.03011887142009,6.994560231913971,10.140850731683935
6.011582167530277,6.0204771574420475,9.90196926924417,6.049700961279932,6.023728187177456,10.132320936797207,7.005670151768403,6.995715684498184,9.892960272153339,7.040799994058435,6.985254528425453,10.143361795022253
6.0110360558296465,6.0202884779570605,9.901843955867133,6.016545373016655,6.049939784518802,10.120815847162188,7.005306301423786,6.995744270760703,9.892393404226274,7.010450932905918,6.99889789679975,10.120458301012654
6.010305530157198,6.020038017441105,9.901675794755217,6.048144444827953,6.015227715127916,10.117959791614798,7.004819526189751,6.995787732005512,9.891636308069922,7.008380797292904,6.9957009857006245,10.113306905193712
6.0095725587275455,6.019788944662887,9.90150680941274,5.999296508989111,6.020703839648703,10.107563197626144,7.004330729418282,6.995837125049741,9.890879026344933,7.011243043589381,6.993279218930908,10.113395858975375
6.008468612457548,6.019418585893052,9.90125029349125,5.991828039217269,6.022557378497482,10.105886863617108,7.0035933121418825,6.995922276826928,9.8897458553133,7.004624390296101,6.99514752125609,10.1108313586216
6.008099384708816,6.019296131801995,9.901163295931871,6.0073517680042645,6.0281698346090415,10.107712600952551,7.003346362721414,6.995953528578354,9.889369221498383,6.973624325046149,6.9898969631055525,10.106786306713376
6.007359089704161,6.01905301142082,9.900986704909,5.971230005462689,6.059385004168766,10.110301499322304,7.002850737795459,6.996019984022892,9.888617820030632,7.0038309568735,6.9942733656950775,10.10575903019863
6.0069880322062374,6.018932405573455,9.900897176478955,5.950024556740458,6.055708991698435,10.109590174443156,7.002602057279962,6.996054983797691,9.88824314832153,7.0223884959217635,6.986295586759859,10.111487169206042
