0.0,0.0,0.0,0.0,0.0,0.0,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.27
0.0,0.0,0.0,0.0,0.0,0.0,0.38
0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.0,0.0,0.0,0.0,0.0,0.0,0.78
0.0,0.0,0.0,0.0,0.0,0.0,0.89
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.12
0.0,0.0,0.0,0.0,1.0,0.0,1.24
0.0,0.0,0.0,0.0,1.0,0.0,1.35
0.0,0.0,0.0,0.0,1.0,0.0,1.48
0.0,0.0,0.0,0.0,1.0,0.0,1.6
0.0,0.0,0.0,0.0,1.0,0.0,1.73
0.0,0.0,0.0,0.0,1.0,0.0,1.84
0.0,0.0,0.0,0.0,1.0,0.0,1.94
0.0,0.0,0.0,0.0,1.0,0.0,2.05
0.0,0.0,0.0,0.0,1.0,0.0,2.17
0.0,0.0,0.0,0.0,1.0,0.0,2.27
0.0,0.0,0.0,0.0,1.0,0.0,2.4
0.0,0.0,0.0,0.0,1.0,0.0,2.54
0.0,0.0,0.0,0.0,1.0,0.0,2.64
0.0,0.0,0.0,0.0,1.0,0.0,2.75
0.0,0.0,0.0,0.0,1.0,0.0,2.86
0.0,0.0,0.0,0.0,1.0,0.0,2.97
0.0,0.0,0.0,0.0,1.0,0.0,3.09
0.0,0.0,0.0,0.0,1.0,0.0,3.2
0.0,0.0,0.0,0.0,1.0,0.0,3.31
0.0,0.0,0.0,0.0,1.0,0.0,3.42
0.0,0.0,0.0,0.0,1.0,0.0,3.52
0.0,0.0,0.0,0.0,1.0,0.0,3.64
0.0,0.0,0.0,0.0,1.0,0.0,3.76
0.0,0.0,0.0,0.0,1.0,0.0,3.87
0.0,0.0,0.0,0.0,1.0,0.0,3.98
0.0,0.0,0.0,0.0,1.0,0.0,4.1
0.0,0.0,0.0,0.0,1.0,0.0,4.23
0.0,0.0,0.0,0.0,1.0,0.0,4.34
0.0,0.0,0.0,0.0,1.0,0.0,4.48
0.0,0.0,0.0,0.0,1.0,0.0,4.59
0.0,0.0,0.0,0.0,1.0,0.0,4.69
0.0,0.0,0.0,0.0,1.0,0.0,4.8
0.0,0.0,0.0,0.0,1.0,0.0,4.92
0.0,0.0,0.0,0.0,1.0,0.0,5.04
0.0,0.0,0.0,0.0,1.0,0.0,5.15
0.0,0.0,0.0,0.0,1.0,0.0,5.27
0.0,0.0,0.0,0.0,1.0,0.0,5.37
0.0,0.0,0.0,0.0,1.0,0.0,5.48
0.0,0.0,0.0,0.0,1.0,0.0,5.6
0.0,0.0,0.0,0.0,1.0,0.0,5.71
0.0,0.0,0.0,0.0,1.0,0.0,5.81
0.0,0.0,0.0,0.0,1.0,0.0,5.95
0.0,0.0,0.0,0.0,1.0,0.0,6.06
0.0,0.0,0.0,0.0,1.0,0.0,6.18
0.0,0.0,0.0,0.0,1.0,0.0,6.29
0.0,0.0,0.0,0.0,1.0,0.0,6.42
0.0,0.0,0.0,0.0,1.0,0.0,6.53
0.0,0.0,0.0,0.0,1.0,0.0,6.64
0.0,0.0,0.0,0.0,1.0,0.0,6.76
0.0,0.0,0.0,0.0,1.0,0.0,6.87
0.0,0.0,0.0,0.0,1.0,0.0,6.98
0.0,0.0,0.0,0.0,1.0,0.0,7.08
0.0,0.0,0.0,0.0,1.0,0.0,7.19
0.0,0.0,0.0,0.0,1.0,0.0,7.3
0.0,0.0,0.0,0.0,1.0,0.0,7.41
0.0,0.0,0.0,0.0,1.0,0.0,7.52
0.0,0.0,0.0,0.0,1.0,0.0,7.63
0.0,0.0,0.0,0.0,1.0,0.0,7.74
0.0,0.0,0.0,0.0,1.0,0.0,7.86
0.0,0.0,0.0,0.0,1.0,0.0,7.97
0.0,0.0,0.0,0.0,1.0,0.0,8.07
0.0,0.0,0.0,0.0,1.0,0.0,8.19
0.0,0.0,0.0,0.0,1.0,0.0,8.3
0.0,0.0,0.0,0.0,1.0,0.0,8.41
0.0,0.0,0.0,0.0,1.0,0.0,8.52
0.0,0.0,0.0,0.0,1.0,0.0,8.64
0.0,0.0,0.0,0.0,1.0,0.0,8.74
0.0,0.0,0.0,0.0,1.0,0.0,8.86
0.0,0.0,0.0,0.0,1.0,0.0,8.97
0.0,0.0,0.0,0.0,1.0,0.0,9.08
0.0,0.0,0.0,0.0,1.0,0.0,9.19
0.0,0.0,0.0,0.0,1.0,0.0,9.29
0.0,0.0,0.0,0.0,1.0,0.0,9.4
0.0,0.0,0.0,0.0,1.0,0.0,9.51
0.0,0.0,0.0,0.0,1.0,0.0,9.65
0.0,0.0,0.0,0.0,1.0,0.0,9.75
0.0,0.0,0.0,0.0,1.0,0.0,9.89
0.0,0.0,0.0,0.0,1.0,0.0,10.0
0.0,0.0,0.0,0.0,1.0,0.0,10.1
0.0,0.0,0.0,0.0,1.0,0.0,10.21
0.0,0.0,0.0,0.0,1.0,0.0,10.32
0.0,0.0,0.0,0.0,1.0,0.0,10.43
0.0,0.0,0.0,0.0,1.0,0.0,10.56
0.0,0.0,0.0,0.0,1.0,0.0,10.67
0.0,0.0,0.0,0.0,1.0,0.0,10.79
0.0,0.0,0.0,0.0,1.0,0.0,10.9
0.0,0.0,0.0,0.0,1.0,0.0,11.0
0.0,0.0,0.0,0.0,1.0,0.0,11.12
0.0,0.0,0.0,0.0,1.0,0.0,11.23
0.0,0.0,0.0,0.0,1.0,0.0,11.34
0.0,0.0,0.0,0.0,1.0,0.0,11.45
0.0,0.0,0.0,0.0,1.0,0.0,11.56
0.0,0.0,0.0,0.0,1.0,0.0,11.66
0.0,0.0,0.0,0.0,1.0,0.0,11.77
0.0,0.0,0.0,0.0,1.0,0.0,11.88
0.0,0.0,0.0,0.0,1.0,0.0,11.99
0.0,0.0,0.0,0.0,1.0,0.0,12.1
0.0,0.0,0.0,0.0,1.0,0.0,12.21
0.0,0.0,0.0,0.0,1.0,0.0,12.32
0.0,0.0,0.0,0.0,1.0,0.0,12.43
0.0,0.0,0.0,0.0,1.0,0.0,12.55
0.0,0.0,0.0,0.0,1.0,0.0,12.66
0.0,0.0,0.0,0.0,1.0,0.0,12.76
0.0,0.0,0.0,0.0,1.0,0.0,12.87
0.0,0.0,0.0,0.0,1.0,0.0,13.0
0.0,0.0,0.0,0.0,1.0,0.0,13.1
0.0,0.0,0.0,0.0,1.0,0.0,13.21
0.0,0.0,0.0,0.0,1.0,0.0,13.32
0.0,0.0,0.0,0.0,1.0,0.0,13.43
0.0,0.0,0.0,0.0,1.0,0.0,13.54
0.0,0.0,0.0,0.0,1.0,0.0,13.65
0.0,0.0,0.0,0.0,1.0,0.0,13.77
0.0,0.0,0.0,0.0,1.0,0.0,13.89
0.0,0.0,0.0,0.0,1.0,0.0,13.99
0.0,0.0,0.0,0.0,1.0,0.0,14.11
0.0,0.0,0.0,0.0,1.0,0.0,14.21
0.0,0.0,0.0,0.0,1.0,0.0,14.32
0.0,0.0,0.0,0.0,1.0,0.0,14.43
0.0,0.0,0.0,0.0,1.0,0.0,14.55
0.0,0.0,0.0,0.0,1.0,0.0,14.66
0.0,0.0,0.0,0.0,1.0,0.0,14.78
0.0,0.0,0.0,0.0,1.0,0.0,14.89
0.0,0.0,0.0,0.0,1.0,0.0,15.01
0.0,0.0,0.0,0.0,1.0,0.0,15.14
0.0,0.0,0.0,0.0,1.0,0.0,15.24
0.0,0.0,0.0,0.0,1.0,0.0,15.35
0.0,0.0,0.0,0.0,1.0,0.0,15.46
0.0,0.0,0.0,0.0,1.0,0.0,15.57
0.0,0.0,0.0,0.0,1.0,0.0,15.68
0.0,0.0,0.0,0.0,1.0,0.0,15.79
0.0,0.0,0.0,0.0,1.0,0.0,15.93
0.0,0.0,0.0,0.0,1.0,0.0,16.03
0.0,0.0,0.0,0.0,1.0,0.0,16.14
0.0,0.0,0.0,0.0,1.0,0.0,16.25
0.0,0.0,0.0,0.0,1.0,0.0,16.35
0.0,0.0,0.0,0.0,1.0,0.0,16.47
0.0,0.0,0.0,0.0,1.0,0.0,16.58
0.0,0.0,0.0,0.0,1.0,0.0,16.69
0.0,0.0,0.0,0.0,1.0,0.0,16.8
0.0,0.0,0.0,0.0,1.0,0.0,16.9
0.0,0.0,0.0,0.0,1.0,0.0,17.02
0.0,0.0,0.0,0.0,1.0,0.0,17.12
0.0,0.0,0.0,0.0,1.0,0.0,17.23
0.0,0.0,0.0,0.0,1.0,0.0,17.34
0.0,0.0,0.0,0.0,1.0,0.0,17.45
0.0,0.0,0.0,0.0,1.0,0.0,17.56
0.0,0.0,0.0,0.0,1.0,0.0,17.67
0.0,0.0,0.0,0.0,1.0,0.0,17.79
0.0,0.0,0.0,0.0,1.0,0.0,17.91
0.0,0.0,0.0,0.0,1.0,0.0,18.01
0.0,0.0,0.0,0.0,1.0,0.0,18.13
0.0,0.0,0.0,0.0,1.0,0.0,18.23
0.0,0.0,0.0,0.0,1.0,0.0,18.34
0.0,0.0,0.0,0.0,1.0,0.0,18.48
0.0,0.0,0.0,0.0,1.0,0.0,18.58
0.0,0.0,0.0,0.0,1.0,0.0,18.69
0.0,0.0,0.0,0.0,1.0,0.0,18.81
0.0,0.0,0.0,0.0,1.0,0.0,18.92
0.0,0.0,0.0,0.0,1.0,0.0,19.03
0.0,0.0,0.0,0.0,1.0,0.0,19.15
0.0,0.0,0.0,0.0,1.0,0.0,19.26
0.0,0.0,0.0,0.0,1.0,0.0,19.37
0.0,0.0,0.0,0.0,1.0,0.0,19.48
0.0,0.0,0.0,0.0,1.0,0.0,19.6
0.0,0.0,0.0,0.0,1.0,0.0,19.71
0.0,0.0,0.0,0.0,1.0,0.0,19.82
0.0,0.0,0.0,0.0,1.0,0.0,19.93
0.0,0.0,0.0,0.0,1.0,0.0,20.05
0.0,0.0,0.0,0.0,1.0,0.0,20.16
0.0,0.0,0.0,0.0,1.0,0.0,20.27
0.0,0.0,0.0,0.0,1.0,0.0,20.38
0.0,0.0,0.0,0.0,1.0,0.0,20.49
0.0,0.0,0.0,0.0,1.0,0.0,20.6
0.0,0.0,0.0,0.0,1.0,0.0,20.71
0.0,0.0,0.0,0.0,1.0,0.0,20.82
