13.974119789040053,11.556604093471316,9.91019439306353,13.992535956792548,11.554141817627858,10.086996663232656,13.992118481618773,13.55533172074815,9.980182763771943,13.995047841161082,13.516293445639828,10.14060777042649,15.266362759616177,12.560989776925501,9.892329485190746,15.220505454006954,12.563839136829724,10.099790777566207
13.974164052284577,11.556959880797883,9.910285729073266,13.989451829504931,11.55696978157427,10.086931240510303,13.99252977631857,13.55570468351523,9.978965684681981,13.984480851611682,13.530019466096777,10.137277347160806,15.26722531091018,12.56120737997714,9.8922544898725,15.228401823975243,12.557007044914915,10.098391902037697
13.974164052284577,11.556959880797883,9.910285729073266,13.993850214801087,11.559432919421917,10.091436396521065,13.99252977631857,13.55570468351523,9.978965684681981,13.995233603904303,13.540555450296527,10.129766973746408,15.26722531091018,12.56120737997714,9.8922544898725,15.232057847863368,12.55494674950123,10.095385391030174
13.974164052284577,11.556959880797883,9.910285729073266,13.987532842990328,11.54695746447371,10.106326574283552,13.99252977631857,13.55570468351523,9.978965684681981,14.99605241372155,13.66459681002614,10.05341404853549,15.26722531091018,12.56120737997714,9.8922544898725,14.705564997617126,12.431666089853515,10.173458476407182
13.974183366973751,11.55731577012787,9.910341764920735,14.001390872999231,11.573162043667084,10.099375583518386,13.992904156618922,13.556063981986552,9.977630159156883,14.999023563921774,13.669524072013903,10.050403888516264,15.268049887362926,12.561394019951257,9.892168905448584,14.710356073697783,12.445273250777944,10.173431049244499
13.974183366973751,11.55731577012787,9.910341764920735,14.010622898431205,11.56929250331197,10.093103983229453,13.992904156618922,13.556063981986552,9.977630159156883,15.006569436061575,13.672688306568077,10.044900097363321,15.268049887362926,12.561394019951257,9.892168905448584,14.721622327995693,12.447529877953052,10.165720770250239
13.974183366973751,11.55731577012787,9.910341764920735,14.02334561307797,11.585212389709252,10.107991635340596,13.992904156618922,13.556063981986552,9.977630159156883,14.015063518327306,13.534711240206864,10.186385940179322,15.268049887362926,12.561394019951257,9.892168905448584,15.260841512306438,12.572553765536908,10.098349076296378
13.974181471056793,11.55769375030706,9.910338248132904,14.028965938645023,11.56889729388394,10.108772748628665,13.993249653326853,13.556420465419206,9.976193565394329,14.022748369176224,13.525829589989431,10.183958543498289,15.26884099021268,12.56157169082628,9.892060380103423,15.262304239858405,12.559281623611028,10.09665967872189
13.974181471056793,11.55769375030706,9.910338248132904,14.02973897538589,11.568516916230132,10.108109096778325,13.993249653326853,13.556420465419206,9.976193565394329,14.023364335182304,13.525704368482607,10.183566247973696,15.26884099021268,12.56157169082628,9.892060380103423,15.262926475428072,12.559330282597305,10.09624837760249
13.974160958344497,11.558104949247038,9.910279072010097,14.031108427536273,11.568038881522563,10.1087141352549,13.993570468685027,13.556785786246726,9.974655245857477,14.035779229662232,13.52690284156443,10.178149149478816,15.26960418141396,12.561760983440672,9.891921895776402,15.267699815844761,12.557810488910807,10.093177930235612
