4.38690185546875e-05,6.9141387939453125e-06,0.00010919570922851562,5.4836273193359375e-06,0.00019669532775878906,0.0024552345275878906,0.0023224353790283203,0.003311634063720703,0.0027322769165039062,0.0026688575744628906,0.0018725395202636719,0.0014841556549072266,0.0014650821685791016
4.100799560546875e-05,7.152557373046875e-06,0.0001068115234375,5.4836273193359375e-06,0.00018858909606933594,0.0017337799072265625,0.001905202865600586,0.001893758773803711,0.0015285015106201172,0.00191497802734375,0.0021042823791503906,0.0016238689422607422,0.0014672279357910156
4.0531158447265625e-05,6.67572021484375e-06,0.00010585784912109375,5.245208740234375e-06,0.00019693374633789062,0.0021448135375976562,0.0023949146270751953,0.003062009811401367,0.002645254135131836,0.0018422603607177734,0.001730203628540039,0.0014202594757080078,0.0013880729675292969
4.506111145019531e-05,7.152557373046875e-06,0.00010728836059570312,5.9604644775390625e-06,0.00019216537475585938,0.0021524429321289062,0.002809762954711914,0.003030061721801758,0.002587556838989258,0.002157449722290039,0.0018591880798339844,0.0014998912811279297,0.0014955997467041016
5.1021575927734375e-05,9.059906005859375e-06,0.00010848045349121094,5.4836273193359375e-06,0.00018548965454101562,0.002156972885131836,0.002351045608520508,0.0020296573638916016,0.002869844436645508,0.003597259521484375,0.0035033226013183594,0.0027577877044677734,0.0029938220977783203
4.4345855712890625e-05,7.3909759521484375e-06,0.00011134147644042969,5.4836273193359375e-06,0.0001957416534423828,0.0022737979888916016,0.002964019775390625,0.002984762191772461,0.0027468204498291016,0.002038717269897461,0.0019447803497314453,0.0015599727630615234,0.0015010833740234375
5.5789947509765625e-05,7.152557373046875e-06,0.0001068115234375,5.0067901611328125e-06,0.0001862049102783203,0.0017237663269042969,0.0016083717346191406,0.0017817020416259766,0.0014977455139160156,0.002122640609741211,0.001972198486328125,0.0016126632690429688,0.001459360122680664
4.744529724121094e-05,6.9141387939453125e-06,0.00010609626770019531,5.245208740234375e-06,0.00018405914306640625,0.002098560333251953,0.0022165775299072266,0.002355813980102539,0.003227710723876953,0.0022125244140625,0.0017917156219482422,0.0014846324920654297,0.0014586448669433594
4.363059997558594e-05,6.9141387939453125e-06,0.00010919570922851562,5.245208740234375e-06,0.00019359588623046875,0.002056121826171875,0.002315998077392578,0.0016841888427734375,0.002920389175415039,0.0024671554565429688,0.0018804073333740234,0.001501321792602539,0.0014448165893554688
4.124641418457031e-05,7.3909759521484375e-06,0.00010633468627929688,5.7220458984375e-06,0.0001819133758544922,0.0019872188568115234,0.0021288394927978516,0.0033197402954101562,0.002735137939453125,0.0031850337982177734,0.0020647048950195312,0.0015969276428222656,0.0015721321105957031
