0.00019669532775878906,8.344650268554688e-06,0.0004558563232421875,0.012381553649902344,0.0031495094299316406,0.002950906753540039,0.0029244422912597656,0.0050258636474609375,0.0037245750427246094,0.0028438568115234375,0.002823352813720703
0.0003147125244140625,1.5020370483398438e-05,0.0002543926239013672,0.0022280216217041016,0.002444744110107422,0.0030028820037841797,0.0027043819427490234,0.0034465789794921875,0.002197742462158203,0.0015268325805664062,0.0014777183532714844
0.0001361370086669922,9.059906005859375e-06,0.00022649765014648438,0.0035767555236816406,0.0033566951751708984,0.0028166770935058594,0.0019249916076660156,0.0019145011901855469,0.002553701400756836,0.0018048286437988281,0.0015573501586914062
0.00011897087097167969,5.245208740234375e-06,0.00018262863159179688,0.0016760826110839844,0.0022461414337158203,0.0017251968383789062,0.001508474349975586,0.0021309852600097656,0.0018305778503417969,0.0015912055969238281,0.0015027523040771484
0.00011658668518066406,5.245208740234375e-06,0.0001895427703857422,0.0017421245574951172,0.002935647964477539,0.0035665035247802734,0.0028638839721679688,0.0022695064544677734,0.0018007755279541016,0.0014693737030029297,0.0014505386352539062
0.00015282630920410156,1.0013580322265625e-05,0.00021386146545410156,0.0019674301147460938,0.003000974655151367,0.0030548572540283203,0.002777576446533203,0.003258228302001953,0.0032439231872558594,0.002651691436767578,0.0026400089263916016
0.00011658668518066406,5.7220458984375e-06,0.00018310546875,0.0019419193267822266,0.0021333694458007812,0.0017724037170410156,0.0017142295837402344,0.0016436576843261719,0.001848459243774414,0.001516103744506836,0.0015075206756591797
0.00016546249389648438,7.62939453125e-06,0.00022482872009277344,0.0024950504302978516,0.002794981002807617,0.0028600692749023438,0.002476930618286133,0.001821756362915039,0.001878976821899414,0.0015702247619628906,0.0014967918395996094
0.00011754035949707031,5.0067901611328125e-06,0.00018787384033203125,0.002201557159423828,0.0032639503479003906,0.0030574798583984375,0.002788543701171875,0.0015556812286376953,0.001855611801147461,0.0016047954559326172,0.0015406608581542969
0.00015735626220703125,7.152557373046875e-06,0.000213623046875,0.0019724369049072266,0.0018508434295654297,0.0019655227661132812,0.0017147064208984375,0.0029616355895996094,0.003588438034057617,0.00247955322265625,0.0016112327575683594
0.00012302398681640625,5.7220458984375e-06,0.00019073486328125,0.002215147018432617,0.0023658275604248047,0.002924203872680664,0.0024421215057373047,0.0016109943389892578,0.0018887519836425781,0.0015172958374023438,0.0014638900756835938
0.0001556873321533203,7.152557373046875e-06,0.00021076202392578125,0.002321481704711914,0.001917123794555664,0.002048969268798828,0.0024504661560058594,0.001607656478881836,0.0018374919891357422,0.0015916824340820312,0.0015630722045898438
