0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.37
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.47
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.56
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.65
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.75
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.84
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.94
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.03
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.12
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.22
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.31
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.59
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.68
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.78
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.87
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.97
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.06
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.15
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.34
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.44
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.53
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.62
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.72
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.81
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.19
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.28
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.37
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.46
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.57
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.66
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.76
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.85
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.94
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.04
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.13
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.23
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.32
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.41
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.69
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.79
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.88
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.97
