3.981590270996094e-05,7.152557373046875e-06,0.00010514259338378906,5.245208740234375e-06,0.0001990795135498047,0.002747058868408203,0.002683877944946289,0.0027382373809814453,0.002995729446411133,0.00254058837890625,0.0016536712646484375,0.0015163421630859375
4.00543212890625e-05,6.9141387939453125e-06,0.00010085105895996094,5.245208740234375e-06,0.0001804828643798828,0.0017676353454589844,0.0016672611236572266,0.002689361572265625,0.002602100372314453,0.0030794143676757812,0.002554178237915039,0.002536773681640625
5.245208740234375e-05,8.344650268554688e-06,0.00013947486877441406,6.9141387939453125e-06,0.0002129077911376953,0.002050161361694336,0.002232074737548828,0.003143787384033203,0.0027391910552978516,0.0022301673889160156,0.0015206336975097656,0.001653909683227539
4.3392181396484375e-05,7.152557373046875e-06,0.000102996826171875,5.4836273193359375e-06,0.0001780986785888672,0.00189971923828125,0.0017690658569335938,0.0030846595764160156,0.0019583702087402344,0.0017490386962890625,0.001504659652709961,0.0015797615051269531
4.00543212890625e-05,7.152557373046875e-06,0.00010538101196289062,5.245208740234375e-06,0.00017905235290527344,0.0031282901763916016,0.0029044151306152344,0.002674579620361328,0.0027027130126953125,0.0023756027221679688,0.0015521049499511719,0.001508474349975586
3.695487976074219e-05,6.67572021484375e-06,0.00010323524475097656,5.7220458984375e-06,0.00017595291137695312,0.0016376972198486328,0.0017147064208984375,0.002683877944946289,0.0025801658630371094,0.0031604766845703125,0.0019092559814453125,0.0014872550964355469
3.695487976074219e-05,6.4373016357421875e-06,9.989738464355469e-05,5.0067901611328125e-06,0.00016570091247558594,0.00188446044921875,0.0017421245574951172,0.002617359161376953,0.0025773048400878906,0.002291440963745117,0.0014798641204833984,0.0014481544494628906
3.814697265625e-05,6.4373016357421875e-06,0.00010132789611816406,5.7220458984375e-06,0.00017023086547851562,0.0015690326690673828,0.0017812252044677734,0.0019466876983642578,0.0021812915802001953,0.0028829574584960938,0.0027594566345214844,0.002629518508911133
3.790855407714844e-05,6.67572021484375e-06,9.965896606445312e-05,5.245208740234375e-06,0.00017595291137695312,0.0021347999572753906,0.002145528793334961,0.0033833980560302734,0.0028884410858154297,0.0025463104248046875,0.0014567375183105469,0.0014569759368896484
3.5762786865234375e-05,6.4373016357421875e-06,9.894371032714844e-05,4.76837158203125e-06,0.00018310546875,0.002264261245727539,0.002581357955932617,0.002779245376586914,0.002656698226928711,0.0021924972534179688,0.0014727115631103516,0.0014209747314453125
