16.0,0.02
16.0,0.15
16.0,0.24
16.0,0.33
16.0,0.42
16.0,0.51
16.0,0.6
16.0,0.69
16.0,0.78
16.0,0.87
16.0,0.96
16.0,1.06
16.0,1.15
16.0,1.24
16.0,1.33
16.0,1.42
16.0,1.51
16.0,1.61
16.0,1.7
16.0,1.79
16.0,1.89
16.00000000000018,1.98
16.0000000001923,2.07
16.000000083797097,2.16
16.000015073759492,2.25
16.001320497610138,2.34
16.048669000788937,2.44
16.78517623478859,2.53
21.554386536461347,2.62
35.47057903368272,2.71
58.1701698237655,2.8
88.10237063939817,2.89
124.02676305094401,2.98
132.9763157228673,3.07
142.60733838362032,3.16
151.8970150309079,3.25
160.4549864483352,3.34
168.13496524208574,3.43
175.0548084715711,3.52
182.52381935458914,3.61
189.1266730359321,3.7
194.8954220546599,3.79
200.01781801489227,3.88
204.48871991801818,3.97
208.41925825508048,4.06
211.84898721780812,4.15
214.89920999030193,4.24
217.5411148330491,4.33
219.85830612536733,4.42
221.93799040500016,4.51
223.73723187720185,4.6
225.32975993308384,4.69
226.13565249776053,4.78
226.59163161227767,4.87
226.29091843244086,4.96
226.00607669033081,5.06
225.73240969550622,5.15
226.14043526572777,5.24
226.29332083495365,5.33
226.33899641096087,5.41
226.14099321544518,5.5
226.36911524124176,5.59
226.38230695143216,5.68
226.5979624792997,5.78
226.39355425436034,5.86
226.2475367710055,5.95
226.07995633604455,6.06
225.8921453153924,6.17
225.70412688049623,6.26
225.98966494795118,6.35
226.41396158923186,6.43
226.1654722279515,6.52
226.13585134125125,6.61
226.29687816177773,6.7
226.71932033435831,6.79
226.50987895266587,6.89
226.56605741451187,6.98
226.4415377412446,7.07
226.52464071459755,7.16
226.43724260644848,7.24
226.66134053940152,7.33
226.40947235522947,7.42
226.3767861569215,7.51
226.2982237215379,7.6
226.53663321977137,7.69
226.49305126141732,7.78
226.6803020927866,7.86
226.60271769350766,7.95
226.76799060002085,8.04
226.5742548626864,8.13
226.70200267421998,8.22
226.60302119131737,8.31
226.6972502466598,8.4
226.64935099947888,8.49
226.89779248711622,8.58
226.59149230921136,8.67
